"Decide.","5","9066","81.93","2022-12-09 03:12:45"
"Country.","114","15593","94.05","2022-12-12 01:51:51"
"Mother.","199","12182","97.57","2022-12-24 14:32:30"
"Choose.","111","11768","33.06","2022-12-15 12:41:41"
"Debate.","72","8734","94.52","2022-12-17 07:12:32"
"Team.","120","13015","26.28","2023-01-04 08:34:23"
"Entire.","123","14553","35.02","2022-12-27 05:37:59"
"Sure.","198","18576","68.97","2022-12-08 05:19:34"
"Big.","45","1475","32.28","2022-12-07 09:50:33"
"Pretty.","70","2238","79.78","2022-12-10 16:18:20"
"Single.","82","10407","9.75","2022-12-15 13:16:51"
"Sort.","28","742","49.26","2022-12-20 02:00:51"
"Arm.","154","18020","71.59","2022-12-16 15:46:08"
"Person.","131","4945","68.29","2023-01-02 13:22:42"
"Election.","94","16329","67.08","2022-12-15 20:37:01"
"Speak.","86","13269","94.28","2022-12-31 12:28:06"
"Feeling.","42","3944","95.19","2022-12-30 21:03:45"
"Audience.","190","8496","15.36","2022-12-30 14:57:46"
"Strategy.","72","8214","81.93","2022-12-10 03:12:55"
"Room way.","45","17789","19.42","2022-12-08 18:21:27"
"Strong.","103","12311","78.88","2023-01-04 06:29:25"
"A.","83","4548","52.82","2022-12-08 16:18:28"
"Dinner.","104","9271","23.47","2022-12-19 18:32:51"
"Forward.","93","9439","36.31","2022-12-22 22:39:47"
"Set more.","193","1738","66.28","2022-12-28 16:29:20"
"Industry.","196","8562","22.91","2022-12-27 00:00:23"
"Message.","80","15384","78.47","2022-12-24 13:09:34"
"Push.","104","18314","29.55","2023-01-05 12:40:02"
"Us.","149","11173","26.32","2023-01-01 17:56:57"
"Peace.","97","9347","89.49","2022-12-08 09:28:40"
"Fact.","56","15866","29.75","2022-12-29 06:38:34"
"Point.","5","5413","89.36","2022-12-14 10:11:16"
"Value.","176","8945","43.11","2022-12-11 02:41:49"
"Peace box.","61","6952","90.59","2022-12-24 01:31:07"
"Million.","14","14333","75.25","2023-01-04 02:38:44"
"Town.","104","9122","47.78","2022-12-21 01:58:08"
"Team hear.","32","8755","20.67","2023-01-04 00:22:48"
"Business.","69","6722","37.35","2022-12-24 05:51:03"
"Nothing.","182","12425","80.53","2022-12-30 21:21:07"
"Husband.","40","8702","36.41","2022-12-25 21:35:17"
"Ask.","70","14824","27.65","2022-12-19 11:17:57"
"Team off.","101","16524","78.58","2022-12-29 12:40:13"
"Meeting.","148","17420","80.88","2022-12-12 16:22:46"
"Rather.","90","216","69.67","2022-12-16 19:16:00"
"Appear.","150","16591","56.69","2023-01-03 12:05:26"
"Authority.","162","18649","7.82","2022-12-31 12:27:23"
"Enjoy tax.","153","9196","7.26","2022-12-17 06:04:46"
"Nearly.","118","12909","82.26","2022-12-08 14:34:59"
"Thousand.","139","6983","23.32","2022-12-20 02:40:22"
"Back star.","181","5657","15.33","2022-12-13 09:05:28"
"Play his.","12","19146","73.56","2022-12-18 12:43:13"
"Certainly.","192","10421","54.08","2023-01-03 11:13:50"
"Add final.","46","6134","23.36","2022-12-27 03:46:33"
"Enjoy.","116","18075","90.75","2022-12-07 15:05:28"
"Market.","144","11694","41.53","2022-12-15 07:26:13"
"Employee.","78","6785","73.10","2023-01-02 13:05:42"
"Own final.","91","10048","67.77","2022-12-25 13:40:12"
"We also.","146","11269","79.79","2022-12-29 14:14:08"
"Cut red.","188","14163","27.42","2022-12-22 21:11:20"
"Choice.","182","16945","41.39","2022-12-29 06:20:53"
"Although.","3","17201","84.01","2023-01-04 11:39:49"
"Seem.","62","18929","92.09","2022-12-28 11:48:02"
"Affect.","2","19848","51.38","2022-12-08 10:12:42"
"Hotel.","146","18466","93.20","2022-12-24 06:14:02"
"Common.","10","13049","64.38","2022-12-23 05:02:32"
"Check.","185","9431","28.74","2022-12-28 23:40:59"
"Young.","88","3316","12.72","2022-12-24 14:07:52"
"All.","170","4054","10.82","2022-12-28 20:00:15"
"City.","123","15488","6.24","2022-12-19 20:37:24"
"Heavy.","196","10805","53.81","2022-12-19 16:07:17"
"Lawyer.","31","7083","51.21","2022-12-13 05:34:19"
"Image.","9","3837","76.21","2022-12-28 18:38:32"
"Reflect.","170","7134","45.45","2023-01-02 01:57:04"
"Buy.","38","6972","34.54","2022-12-26 00:02:36"
"Character.","170","9522","72.97","2022-12-16 01:46:11"
"Read.","57","11498","90.87","2023-01-05 12:54:26"
"Glass.","150","13124","86.89","2022-12-17 06:33:10"
"Go every.","100","11186","1.13","2022-12-28 21:42:25"
"Test.","44","15896","24.82","2022-12-11 08:13:27"
"Five.","43","16686","8.10","2023-01-03 22:00:25"
"Us hit.","17","4791","30.25","2022-12-23 00:45:08"
"Laugh.","91","2423","50.84","2023-01-01 17:55:08"
"Available.","134","12740","32.01","2022-12-10 10:54:21"
"Unit over.","183","17184","15.68","2022-12-23 06:58:25"
"Mind rate.","167","4334","89.26","2022-12-28 01:51:51"
"Laugh.","14","11410","70.40","2023-01-05 17:28:00"
"Customer.","138","18087","33.37","2022-12-09 20:12:25"
"Book.","110","11613","39.63","2022-12-25 18:06:52"
"Rule role.","90","5743","33.26","2023-01-04 06:08:20"
"Rate lead.","37","5622","17.73","2022-12-15 07:05:53"
"Southern.","185","16455","95.95","2023-01-04 16:36:22"
"Note.","87","8169","37.44","2022-12-27 05:31:56"
"Sit.","83","12241","97.44","2023-01-03 16:39:14"
"Teacher.","10","17349","53.18","2022-12-16 04:19:38"
"Ever.","44","13638","74.06","2022-12-16 17:16:11"
"That.","117","10934","2.76","2023-01-05 01:08:17"
"Half art.","182","7603","96.22","2023-01-04 08:55:34"
"High.","118","16469","65.83","2022-12-24 16:37:40"
"Room.","135","1706","59.42","2022-12-26 10:16:35"
"Seat risk.","48","18039","2.64","2022-12-18 20:22:40"
"Hot bank.","147","19475","71.04","2023-01-05 09:56:25"
"Purpose.","103","1803","3.50","2023-01-05 06:33:32"
"Recent.","119","18584","81.14","2022-12-23 10:47:01"
"Your tend.","147","19973","3.68","2022-12-16 06:05:37"
"Activity.","120","2588","55.22","2022-12-12 05:45:57"
"Pattern.","187","3323","81.33","2022-12-28 23:03:30"
"Hear past.","125","4447","34.01","2022-12-19 18:09:47"
"Beyond.","146","5270","86.36","2022-12-19 20:30:22"
"Draw.","31","3723","83.60","2022-12-15 18:35:09"
"Baby.","172","7239","16.78","2023-01-01 19:30:00"
"I hope.","111","16374","36.64","2022-12-23 13:53:50"
"Computer.","38","14285","53.71","2022-12-14 16:27:11"
"Suggest.","47","17326","17.35","2022-12-26 12:30:18"
"Position.","111","8702","49.93","2022-12-18 05:12:36"
"Street.","142","18836","14.49","2023-01-04 12:37:21"
"Culture.","45","12083","79.57","2022-12-28 03:12:01"
"Goal.","99","11087","91.46","2022-12-09 08:35:11"
"Budget.","97","14138","14.79","2022-12-14 07:13:22"
"Fly so.","152","9026","18.75","2022-12-11 17:48:09"
"Friend.","72","17678","39.92","2022-12-25 21:11:36"
"Report.","116","13413","23.84","2022-12-24 06:12:38"
"Market.","193","7073","94.71","2022-12-28 08:41:44"
"Billion.","54","5929","81.50","2022-12-17 23:14:48"
"Else.","19","11821","48.42","2023-01-01 22:50:33"
"Dream.","71","12525","75.54","2022-12-28 10:26:54"
"Life.","43","16584","85.83","2022-12-25 04:39:11"
"Gas.","164","13105","59.65","2022-12-10 12:49:55"
"Seek.","124","17624","12.07","2022-12-26 05:49:27"
"Win.","183","10455","22.13","2022-12-10 18:59:26"
"Red.","153","17300","76.56","2022-12-31 15:08:31"
"Close.","153","10166","54.90","2023-01-04 16:57:54"
"Staff.","178","3443","50.50","2022-12-19 20:26:17"
"Choice.","15","9524","10.15","2023-01-01 23:27:09"
"Debate.","98","2481","96.52","2022-12-08 13:16:56"
"Every.","196","9432","24.04","2022-12-24 17:48:52"
"Science.","194","5386","73.79","2022-12-26 07:27:18"
"Once.","171","3046","53.48","2022-12-09 18:35:08"
"Southern.","76","7475","37.61","2022-12-11 09:07:32"
"Vote buy.","95","14547","57.05","2022-12-08 19:19:21"
"Less.","162","17861","38.57","2022-12-30 12:38:09"
"Fly range.","67","12811","82.85","2022-12-07 21:54:08"
"Mission.","194","17525","91.38","2023-01-02 23:07:56"
"Capital.","106","7795","89.32","2023-01-05 13:16:50"
"We goal.","13","18608","66.29","2022-12-13 18:41:19"
"Remain.","110","9017","15.48","2022-12-17 05:23:29"
"Itself.","65","12256","63.29","2022-12-31 10:23:20"
"Short.","51","12622","46.96","2022-12-28 03:20:59"
"Own clear.","43","16339","78.17","2022-12-14 07:34:19"
"Something.","198","8764","68.25","2022-12-09 05:14:49"
"Mean job.","83","12333","7.12","2022-12-07 13:20:38"
"Interest.","83","3545","96.80","2022-12-18 09:20:27"
"Protect.","136","14198","23.03","2022-12-30 17:13:43"
"Fear.","119","15521","30.36","2023-01-01 20:09:07"
"Age show.","34","1803","9.16","2022-12-25 21:57:53"
"Some term.","139","16152","49.56","2022-12-09 06:25:33"
"And.","188","9912","58.03","2022-12-20 20:20:11"
"Eight bit.","16","11973","54.22","2022-12-29 08:21:00"
"Fill rock.","156","17996","38.06","2022-12-11 15:57:35"
"Result.","53","12484","54.47","2022-12-20 02:05:16"
"Maybe dog.","35","5346","10.11","2022-12-25 21:14:35"
"Peace.","133","1659","74.37","2023-01-03 08:55:59"
"Dog none.","102","16656","29.26","2023-01-01 08:56:54"
"Suggest.","87","2609","81.81","2022-12-18 18:41:39"
"Amount.","23","14824","70.05","2022-12-23 05:09:46"
"Coach.","128","17252","43.02","2022-12-25 19:45:11"
"Occur.","186","2828","41.24","2023-01-01 17:41:02"
"Agent.","198","9425","15.89","2022-12-21 05:24:43"
"Exactly.","16","988","73.60","2023-01-03 03:13:14"
"Charge.","12","14757","93.48","2022-12-16 07:24:20"
"More.","0","17906","71.06","2022-12-26 06:28:04"
"Improve.","132","19431","9.00","2022-12-19 21:32:20"
"Professor.","179","687","7.41","2022-12-07 00:08:46"
"Line game.","155","7099","75.17","2022-12-17 07:10:31"
"Agent.","11","11264","55.46","2022-12-29 09:55:11"
"Our.","28","3203","60.21","2022-12-12 11:40:26"
"Again.","87","17881","14.08","2022-12-15 13:35:01"
"Treat.","99","16427","29.51","2022-12-14 07:33:34"
"Star.","49","8156","86.15","2022-12-14 07:52:18"
"Each yet.","112","2801","51.69","2023-01-03 16:22:13"
"Project.","152","4659","74.55","2023-01-01 21:45:05"
"Senior we.","152","9008","20.43","2023-01-02 02:28:46"
"Address.","53","14239","94.24","2022-12-17 10:51:27"
"Bar loss.","54","14089","66.45","2022-12-11 00:56:23"
"Size.","15","14682","73.03","2022-12-26 14:11:59"
"Head.","137","10823","72.16","2022-12-21 22:24:10"
"Recognize.","38","52","11.23","2022-12-26 13:55:27"
"Major.","115","10908","31.14","2022-12-24 06:27:57"
"Door.","22","15312","46.68","2022-12-21 01:17:12"
"Bar turn.","178","13300","44.20","2022-12-22 00:35:04"
"Question.","107","13227","10.08","2022-12-11 19:11:49"
"Check.","130","7876","47.39","2022-12-07 21:29:01"
"Through.","115","6972","8.47","2022-12-08 04:38:04"
"Thus off.","77","8318","89.77","2022-12-21 02:27:33"
"Feel but.","142","16524","23.58","2022-12-21 11:05:34"
"Month.","13","3963","68.82","2022-12-11 21:16:28"
"Similar.","193","1478","31.15","2022-12-17 05:05:24"
"Discuss.","185","11822","65.53","2022-12-19 17:54:56"
"Carry cut.","195","9231","46.22","2022-12-30 03:06:43"
"Window.","174","16142","41.57","2022-12-13 09:49:48"
"Those her.","155","18467","18.70","2022-12-09 11:54:15"
"Mouth.","51","1140","44.50","2022-12-31 16:17:25"
"Hair.","135","6402","67.08","2022-12-24 15:56:20"
"Paper.","121","4057","72.72","2022-12-31 02:26:50"
"Share.","65","7768","6.27","2022-12-29 04:45:51"
"Improve.","95","18457","68.23","2023-01-04 03:24:17"
"Whose.","120","8641","12.05","2023-01-01 03:14:14"
"Group.","152","9005","15.25","2022-12-21 02:04:29"
"Build.","189","3258","47.40","2022-12-09 08:36:57"
"Get when.","16","18803","55.60","2022-12-07 08:16:31"
"Close.","186","116","44.43","2023-01-03 18:16:29"
"Career.","103","2692","69.24","2022-12-27 23:26:41"
"Nature.","150","17676","83.31","2022-12-12 15:37:07"
"Unit all.","108","10047","77.83","2022-12-26 17:07:53"
"Friend.","75","18573","19.14","2023-01-02 02:42:53"
"Sit hot.","81","11418","99.48","2022-12-19 10:01:59"
"Once sell.","155","9670","27.84","2022-12-10 20:45:08"
"Head.","79","9000","14.99","2022-12-17 16:11:47"
"Base TV.","62","2984","54.60","2023-01-01 07:26:00"
"Speech.","96","16184","5.12","2022-12-13 10:30:18"
"American.","107","13422","20.60","2022-12-27 06:01:31"
"Staff.","162","14091","68.00","2022-12-29 03:13:30"
"College.","166","19782","18.41","2022-12-17 13:38:29"
"Financial.","65","2274","85.84","2022-12-15 12:34:46"
"Really.","50","7699","90.08","2023-01-05 00:22:03"
"Great.","105","9189","0.44","2022-12-16 00:36:43"
"Stuff.","67","19273","55.04","2022-12-31 18:15:08"
"Tell.","129","9252","83.38","2022-12-29 13:14:48"
"Side.","110","5654","96.67","2022-12-07 01:43:51"
"Protect.","2","6262","37.67","2022-12-07 00:31:03"
"Beyond.","128","16417","69.14","2022-12-10 01:14:39"
"Above.","83","12061","51.29","2022-12-21 17:16:18"
"Kind.","140","19051","85.55","2022-12-11 04:37:47"
"Fund.","127","18962","1.44","2022-12-30 21:01:59"
"Book oil.","105","5130","74.46","2022-12-16 08:41:22"
"Exactly.","75","7646","97.18","2022-12-07 18:43:39"
"Maybe.","88","19128","91.45","2022-12-18 18:18:10"
"Sport put.","158","19563","58.42","2022-12-06 22:23:58"
"House.","63","17927","99.39","2022-12-24 06:07:23"
"Heart.","81","19666","46.99","2022-12-14 04:08:46"
"Unit sort.","138","1664","9.03","2022-12-12 16:29:22"
"They like.","13","6017","21.31","2022-12-11 15:52:27"
"Sea.","138","12942","29.47","2022-12-12 08:00:47"
"Course.","56","1188","97.46","2023-01-03 23:31:44"
"Cold.","135","12534","59.62","2022-12-25 13:26:37"
"Old just.","157","4222","15.69","2022-12-31 19:28:02"
"Low over.","191","12517","47.53","2023-01-04 03:43:33"
"Early.","74","4177","72.27","2022-12-09 19:35:57"
"Style.","27","19062","91.79","2023-01-01 14:53:36"
"Matter.","5","6338","0.95","2022-12-11 04:28:57"
"Service.","96","1024","22.32","2022-12-15 22:46:38"
"Smile.","166","4087","64.95","2022-12-17 19:16:00"
"Force.","5","15145","28.52","2022-12-08 06:30:47"
"Senior.","52","603","84.71","2022-12-29 15:20:31"
"Either.","60","14186","35.99","2022-12-15 07:57:57"
"Sort city.","144","3351","6.08","2022-12-13 04:51:11"
"Party.","60","11074","61.19","2022-12-24 06:46:16"
"New wide.","16","10521","55.40","2022-12-28 11:51:16"
"Market.","48","12515","36.13","2023-01-05 03:02:23"
"That list.","160","10408","29.27","2022-12-25 01:16:34"
"Positive.","78","8514","28.08","2022-12-28 13:03:05"
"Wait.","186","2433","26.46","2022-12-21 03:34:05"
"Air style.","110","18892","45.69","2022-12-27 00:55:59"
"Turn.","133","10771","64.78","2023-01-01 05:41:55"
"Early.","5","17351","98.31","2023-01-04 09:44:00"
"Mention.","120","13007","12.25","2022-12-09 09:03:34"
"Least.","104","19174","98.43","2022-12-24 05:52:08"
"Court.","179","7754","92.20","2022-12-27 22:25:20"
"Factor.","58","1215","35.85","2022-12-30 04:47:53"
"Night.","197","6756","31.48","2022-12-20 12:58:29"
"College.","124","18606","40.86","2022-12-15 19:59:10"
"Hot.","153","10029","44.01","2022-12-21 11:01:03"
"Family.","151","13215","64.92","2022-12-11 09:05:17"
"Church.","186","6189","27.44","2023-01-01 02:48:57"
"Local.","144","9280","9.28","2022-12-08 19:18:17"
"Speech.","100","16404","58.28","2022-12-21 17:26:16"
"Scientist.","93","6327","91.18","2022-12-29 17:39:49"
"Fast.","75","5687","42.42","2022-12-11 23:02:19"
"Base.","5","13598","28.07","2022-12-27 11:27:34"
"Himself.","197","7021","21.54","2022-12-12 23:40:37"
"Listen.","162","7243","66.28","2022-12-12 21:05:22"
"Include.","89","6330","19.46","2023-01-01 08:10:51"
"Show.","108","6540","40.23","2023-01-01 09:12:52"
"Market.","171","10412","27.19","2022-12-17 19:46:21"
"Herself.","186","16422","71.11","2022-12-21 13:16:10"
"Bed.","42","330","86.33","2022-12-08 12:28:49"
"Treatment.","32","10748","68.98","2022-12-07 22:07:45"
"However.","1","8132","95.75","2022-12-24 11:33:14"
"Third fly.","124","10847","37.43","2022-12-06 20:24:00"
"Play.","152","10847","30.94","2022-12-27 13:52:39"
"Decide.","115","13352","71.73","2022-12-17 06:03:14"
"Air far.","161","1471","33.46","2022-12-26 03:52:19"
"Not your.","60","18221","27.05","2023-01-01 10:39:44"
"Heart.","83","4442","64.88","2022-12-19 15:43:50"
"Deep.","133","18107","99.27","2022-12-17 00:12:17"
"Culture.","60","14106","68.72","2022-12-08 20:42:55"
"Effort.","152","13852","42.15","2022-12-21 00:58:30"
"Likely.","45","11952","53.95","2022-12-24 01:22:53"
"Fear.","157","11228","60.89","2022-12-30 07:17:26"
"Physical.","198","10680","31.26","2022-12-09 09:27:53"
"Laugh.","142","17479","51.05","2022-12-29 05:17:44"
"Place.","133","8132","48.16","2022-12-07 20:13:53"
"Tough.","111","6326","48.07","2022-12-13 14:44:20"
"Realize.","107","2973","68.34","2023-01-01 20:36:00"
"Sense.","174","19685","36.30","2022-12-20 13:30:11"
"Behavior.","151","12120","84.70","2022-12-11 11:57:57"
"Nor.","183","19891","34.67","2023-01-04 03:54:23"
"Discuss.","70","1607","36.23","2022-12-29 21:54:29"
"Measure.","187","15249","12.94","2022-12-20 09:17:35"
"Suggest.","85","6725","81.61","2022-12-16 19:15:18"
"Red skill.","141","3367","26.64","2022-12-31 17:59:35"
"Owner.","15","2763","84.72","2023-01-03 03:48:56"
"Change.","195","7803","95.28","2022-12-23 07:52:10"
"Keep safe.","107","13653","37.87","2022-12-25 01:38:59"
"Then.","32","967","26.72","2022-12-31 08:32:14"
"Else.","183","12638","61.44","2023-01-01 08:24:08"
"Good.","80","16716","64.27","2022-12-09 01:30:17"
"Role.","167","5697","56.19","2022-12-07 01:58:24"
"Dark.","197","8178","84.23","2022-12-13 18:32:02"
"Magazine.","53","8256","39.21","2022-12-23 04:35:50"
"Federal.","4","2989","32.10","2022-12-28 04:17:28"
"Seat.","102","15131","83.39","2022-12-21 06:35:38"
"Sure.","22","18342","30.48","2022-12-13 11:44:49"
"Cover leg.","164","11397","46.93","2023-01-02 03:04:11"
"Person if.","109","6059","30.54","2022-12-14 08:37:14"
"Whose.","10","3827","5.71","2022-12-11 14:05:01"
"More east.","118","11110","91.78","2022-12-24 17:21:26"
"Heart.","50","3156","82.26","2022-12-13 21:41:58"
"Represent.","20","15234","32.91","2022-12-10 17:56:47"
"Own.","11","9775","81.36","2022-12-19 03:18:31"
"Half area.","82","628","91.26","2022-12-15 03:00:55"
"Operation.","177","8273","54.70","2022-12-11 13:48:57"
"Final.","178","9983","73.86","2022-12-07 16:41:43"
"Since.","152","15111","90.28","2022-12-24 12:09:20"
"Arm.","95","13644","48.92","2022-12-09 16:15:01"
"Lead stay.","4","7112","65.00","2022-12-17 20:40:40"
"Floor.","151","19691","8.80","2023-01-01 16:16:56"
"How.","65","18592","31.63","2022-12-23 04:49:36"
"Develop.","183","7688","77.29","2022-12-31 23:58:46"
"Require.","64","15461","93.02","2022-12-13 14:27:31"
"Move year.","128","14160","21.00","2022-12-27 01:15:39"
"Just page.","104","15175","98.11","2022-12-11 16:00:29"
"Over most.","178","4829","64.80","2022-12-18 14:50:03"
"Bit green.","47","12258","91.68","2022-12-27 06:34:37"
"Along.","138","18199","67.05","2022-12-19 09:20:51"
"She how.","125","3586","94.32","2022-12-24 06:56:10"
"Relate.","144","18586","91.19","2023-01-01 16:17:42"
"Would.","69","5898","74.75","2022-12-11 23:51:55"
"Know down.","24","848","23.48","2022-12-21 12:15:56"
"Less me.","133","8891","39.17","2022-12-23 23:14:00"
"Daughter.","60","3933","75.52","2023-01-01 17:30:55"
"Character.","128","10052","8.78","2022-12-20 16:26:06"
"Represent.","76","2380","74.17","2022-12-21 22:55:13"
"Change.","171","15018","5.39","2022-12-14 08:59:22"
"Product.","119","9851","26.99","2022-12-24 23:21:17"
"Plant.","14","13820","32.50","2022-12-24 01:05:42"
"Could.","13","12240","89.10","2022-12-11 04:15:30"
"Peace.","85","8680","23.63","2022-12-08 08:04:50"
"Face.","100","10235","52.51","2023-01-04 19:57:07"
"Factor.","1","12759","82.37","2022-12-23 09:39:21"
"Six.","171","6289","64.29","2022-12-15 20:50:12"
"Relate me.","62","4601","35.54","2022-12-08 06:56:28"
"Growth.","20","16588","89.45","2022-12-14 04:03:24"
"Fight.","169","12121","46.91","2022-12-20 22:54:19"
"According.","132","4636","18.56","2022-12-27 09:45:18"
"Believe.","145","7142","87.03","2023-01-04 18:19:03"
"Feel.","78","14772","64.59","2022-12-12 21:38:09"
"Police.","171","18480","74.59","2022-12-22 02:48:38"
"Fill.","103","13478","30.66","2022-12-19 20:24:13"
"Personal.","136","19543","57.94","2022-12-25 19:57:06"
"Theory.","72","9613","55.06","2022-12-23 14:52:37"
"Decade.","54","14510","51.38","2022-12-08 19:31:04"
"Lead sure.","4","12833","95.27","2022-12-14 23:27:46"
"Author.","23","13027","95.32","2022-12-13 04:48:37"
"Thought.","176","3542","23.13","2022-12-18 18:38:58"
"Stuff.","18","2897","11.72","2022-12-29 21:17:45"
"True.","34","5339","19.94","2022-12-18 03:30:29"
"Policy.","100","8927","72.78","2022-12-14 16:25:48"
"Sit send.","102","3631","9.64","2023-01-05 17:41:29"
"Final.","131","16218","67.47","2022-12-21 14:19:52"
"Economic.","14","19062","71.93","2022-12-08 16:21:23"
"Various.","181","13620","24.39","2022-12-21 04:30:58"
"Behavior.","18","17462","97.32","2022-12-13 09:04:16"
"Sometimes.","87","14139","56.25","2022-12-24 03:00:27"
"Reflect.","136","17132","16.75","2022-12-20 16:06:23"
"Whether.","173","12630","26.87","2022-12-24 10:02:49"
"Recent.","175","15680","96.10","2022-12-28 15:29:30"
"Who.","197","6842","60.18","2022-12-13 23:40:13"
"Bill.","133","5372","2.60","2022-12-20 17:51:31"
"Shoulder.","68","13620","75.87","2022-12-27 00:23:33"
"Whole.","147","13899","6.37","2022-12-20 02:51:59"
"White bit.","185","7300","67.18","2022-12-20 03:48:48"
"Water.","23","17376","99.57","2023-01-02 12:44:00"
"Cause.","57","3598","47.11","2022-12-11 02:13:53"
"Brother.","77","5875","21.69","2023-01-03 19:06:02"
"Worker.","140","8628","79.67","2022-12-12 06:24:36"
"Anything.","93","15040","81.59","2022-12-12 03:36:18"
"Short.","22","19719","64.94","2023-01-04 15:23:55"
"Player.","108","3647","35.60","2023-01-03 17:43:43"
"Night.","74","19601","44.48","2022-12-20 07:32:57"
"Man.","37","11156","37.90","2022-12-19 03:39:56"
"Several.","82","9479","22.20","2022-12-16 09:41:06"
"Thank.","2","15144","29.97","2023-01-01 22:56:28"
"Enter.","57","11812","75.54","2022-12-15 14:31:50"
"Down idea.","71","8120","66.97","2022-12-11 23:31:44"
"Party.","73","11522","54.63","2022-12-29 09:25:27"
"Financial.","120","3867","77.89","2022-12-20 08:04:38"
"PM.","90","13628","6.53","2022-12-19 19:20:47"
"Most.","145","16174","62.77","2022-12-14 14:49:39"
"Serve.","148","17287","73.66","2023-01-03 03:07:31"
"Note.","25","6507","45.55","2022-12-13 20:11:05"
"Fall.","80","2293","5.71","2022-12-22 11:57:01"
"Recent.","37","19146","52.97","2022-12-26 17:43:28"
"Use.","15","7575","51.07","2023-01-03 01:00:34"
"Clear.","85","17586","0.02","2022-12-15 19:33:11"
"Buy.","189","4308","79.46","2022-12-18 06:46:33"
"Throw.","62","7407","91.17","2022-12-28 06:34:21"
"Run too.","59","16166","69.84","2022-12-18 01:30:35"
"Radio.","106","3932","69.41","2022-12-09 11:15:16"
"Although.","44","15856","58.50","2023-01-03 21:28:25"
"Process.","133","3604","60.50","2022-12-23 07:28:18"
"Write.","116","13142","66.67","2022-12-11 10:39:31"
"Perhaps.","167","18140","23.56","2022-12-14 18:57:17"
"Pull rock.","119","2232","86.16","2022-12-20 10:17:36"
"Support.","144","6377","64.98","2022-12-24 04:47:54"
"Remember.","158","658","15.98","2022-12-26 05:23:31"
"Week.","17","12926","55.75","2022-12-21 17:23:22"
"View.","190","9022","73.74","2022-12-20 12:28:58"
"Able way.","71","19046","53.47","2022-12-19 12:05:25"
"Need.","69","2883","92.82","2022-12-29 06:16:54"
"Necessary.","13","1685","59.22","2023-01-03 15:48:36"
"Establish.","197","19932","53.22","2022-12-24 13:58:31"
"Suffer.","128","8202","79.62","2022-12-23 11:17:43"
"Picture.","107","9394","22.45","2022-12-14 19:37:05"
"Person.","3","16759","29.23","2022-12-24 02:47:02"
"Risk what.","173","16808","34.20","2022-12-20 15:19:21"
"Bit.","108","18891","10.28","2022-12-22 08:01:15"
"Sport.","154","13424","16.58","2023-01-02 08:16:04"
"Nation.","157","3508","95.12","2022-12-31 05:30:32"
"He power.","198","4253","73.17","2023-01-04 04:45:02"
"Either.","169","1815","87.74","2022-12-22 12:33:01"
"Well.","117","16333","77.81","2022-12-18 01:32:24"
"Degree.","79","380","86.38","2022-12-30 01:30:09"
"Product.","101","18341","94.48","2022-12-16 13:32:17"
"Become.","139","8113","10.84","2023-01-01 20:27:57"
"Section.","17","18271","59.56","2022-12-12 20:14:09"
"Usually.","18","2086","93.48","2022-12-12 05:14:20"
"True arm.","34","5081","10.72","2022-12-23 21:37:49"
"Condition.","21","2106","35.30","2022-12-16 12:54:09"
"Move hold.","133","16049","46.76","2022-12-25 07:38:24"
"The local.","164","10229","89.68","2023-01-05 02:49:46"
"Capital.","12","15398","92.87","2023-01-05 09:26:11"
"Possible.","100","7251","26.86","2022-12-25 02:51:49"
"Can tell.","144","7913","16.45","2022-12-09 14:04:14"
"Rock.","18","17515","15.64","2022-12-16 04:15:06"
"Avoid.","31","15414","93.00","2022-12-24 02:33:07"
"Garden.","177","2438","95.37","2022-12-12 15:33:05"
"Early.","21","1276","35.10","2022-12-27 09:20:37"
"Party.","173","12741","83.89","2023-01-02 08:26:00"
"Explain.","139","19260","7.71","2022-12-25 01:14:33"
"If class.","189","5670","3.36","2022-12-15 01:00:20"
"General.","115","19015","89.12","2022-12-14 04:05:16"
"Image.","109","14876","85.21","2023-01-02 18:32:47"
"Fact.","194","7098","86.03","2022-12-17 14:38:18"
"Detail.","52","6531","56.24","2022-12-13 14:00:35"
"Bad.","56","7388","64.89","2022-12-19 22:31:33"
"Today.","99","7244","52.41","2022-12-16 05:48:50"
"Tree.","94","1118","20.45","2022-12-30 09:55:17"
"Say.","183","10574","56.32","2022-12-23 18:28:41"
"Then.","39","7025","2.63","2023-01-01 02:29:43"
"Would.","21","4254","26.62","2022-12-12 10:36:37"
"Agreement.","63","11146","87.26","2022-12-21 17:36:37"
"Himself.","123","16448","19.12","2022-12-14 11:28:38"
"Artist.","31","9970","46.05","2022-12-22 07:10:42"
"Owner.","178","14754","16.06","2022-12-27 07:50:08"
"Happy.","156","12997","80.15","2022-12-24 17:11:03"
"Do can.","28","16218","59.94","2022-12-16 10:28:50"
"Little.","17","13500","58.95","2022-12-25 23:41:35"
"Or.","181","6286","42.97","2022-12-17 18:14:01"
"Good.","15","3856","21.71","2023-01-02 20:22:55"
"Green.","86","11448","94.47","2023-01-02 12:52:19"
"Staff.","61","13570","93.08","2022-12-07 06:16:14"
"Defense.","177","17582","38.34","2022-12-30 19:50:38"
"Just.","57","2455","89.70","2022-12-19 20:08:07"
"Thought.","94","6557","75.90","2022-12-28 06:47:16"
"Sound.","194","16091","73.65","2022-12-16 03:59:41"
